Place,Reviews,Sentiment
hai-di-lao,oh my goodness what a total food experience to be had at this restaurant i do not have any back ground on these hot pots but it was really a very modern take on the old traditional steam boat i think as first timers to this way of cooking at the table our dedicated staff member was amazingly supportive and helpful aprons were supplied along with many hot hand towels as we put together our soups a noodle making demonstration at our table was novel entertainment the evening was extremely enjoyable especially as we shared the room with some australians who also had never been there before ipads took our orders with the help of the staff we just loved the whole evening,Positive
hai-di-lao,fun experience and great fun locationgood selection of meats and brothscool experience and great servicecons famous spicy and other broths too salty and not that awesomemeat cuts are simple american meatsprices high even by singapore standardsfun to try once but not something worth becoming regular over,Positive
hai-di-lao,i have long accepted that good service in singapore is an afterthought at best but hai di lao hot pot has restored my faith that some businesses truly do put the customer first it is pricier than the average hotpot but the service is truly just on point they are supper attentive and the commitment to the smallest of details is truly remarkable anything from little plastic covers for your phone to remembering which tea you were drinking my favorite example of the night was when they offered to tame the spice of our mala broth after they happened to walk by and heard an off the cuff comment from me about my numb lips great little side dishes while you wait plus a plethora of options to make your own dipping sauce if in doubt feel free to ask the staff to make the house sauce for you it is really quite yummy definitely order the handmade mashed shrimp and the house dancing noodles are quite entertaining yes a guy comes around to make fresh noodles as he dances and twirls the dough over your heads did not really order the premium meats and did not notice the difference everything was fresh also really like the wintermelon tea that was just the right amount of sweet we had the latest reservation possible at pm and were seated promptly the lines started to build after but there are drinks snacks games and even manicures to pass the time pricy but i was blown away by the charming and attentive service,Positive
hai-di-lao,this place is amazing you get free snacks ice cream and even your nails done while you are waiting for a table the food here is a bit pricey but totally worth it it tastes really good and the service is excellent it is extremely family friendly and your kids even end up getting toys bathrooms are very clean and nice the waitresses are very courteous and helpful the tables have phone charges in them they even have people perform every now and then to entertain the guests pro tip opt in for the liquid buffet and the sauce dessert buffet they are absolutely worth it adds about  p p to your bill,Positive
hai-di-lao,the wait is long   hours and we called ahead and she said they were not busy however the broths are excellent and the food is excellent while waiting there is a ton of people and uncomfortable stools to sit on they have snacks like popcorn tomatoes and various other goodies i signed up for a manicure but we were eating when they were ready for me so i skipped it for the food the pork and corn balls were excellent as were the dumplings everything else was very good but what i expect at hot pot the sauce bar is nice and is  person for two we spent  s since we wanted to try many broths it was s  for those,Positive
hai-di-lao,oh gosh this is my most favourite hangout for steamboat well well when i heard people rave about this hotpot located at the heart of clark quay area i was like hmmm issit really that good i went down to this venue for my birthday celebration and i was wow by the number of people queuing and waiting to be seated this place is always crowded with people and while waiting for your seat you will be served drinks fruits or nuts with no cost at all ladies pls note you can try to have your manicure done while waiting and its totally free of charge sounds good ya this place serve a wide variety range of food and its really really very fresh th service crew is very attentive and they provide you aprons to wear to avoid any spills a ziplock bag for your handphone and lastly if your handphone is low batt they provide charger too you get to place your order via the ipad and the serving is fast tooi love the sauce selection and dipping my food in the sauce i mix simply make it taste wonderful its a good place for friends gathering and the price is slightly on the high side but its worth the money and experience this place is simply deserve  stars but do note the waiting queue could be quite long,Positive
hai-di-lao,the version of hotpot or steamboat as it is called in singapore is different from our local hotpot this is their second outlet after their crazily successful first outlet at clarke quay that is not to say that the wait is any shorter here even if you call ahead to make reservation it is most likely that you would still have to wait the plus point is that the service is great especially given that they are all from china where service is questionable they also have lots of other entertainment while you wait in this outlet you get pedi mani the kids get a ball room to jump in and you also get free flow of popcorns drinks snacks and fruits on to the main course the hotpot i still prefer the steamboat at imperial treasure over this the offering is pretty much similar and the price point is actually lower than at imperial treasure but imperial treasure is a hong kong style steamboat while hdl is a china style steamboat the tastes do come across as such too it is not about one is better than the other it is more which one you prefer hdl cheaper but the taste is not as refined as imperial treasure great service staff though,Positive
hai-di-lao,it was ok nothing really remarkable about the food the sauce bar was nice and the kids enjoyed the fruit from the buffet,Positive
hai-di-lao,i would safely say that this is the best hot pot restraint to come out of china this venue is the first franchise of this mega china hotpot restaurant in singapore on a weekday during dinner time expect to wait hours to get a seat as they do not take reservations during dinner time the mala spicy sichuan pepper soup is excellent and they do not compromise on the amount of ingredients to prepare the peppery soup base their chicken soup base is made from black chickens and the rich strong taste of the chicken stock can me tasted even without adding in any ingredients the meats are extremely fresh and we will cut all i can say is this is a must try for anyone in the clarke quay area,Positive
hai-di-lao,after reading so many raving reviews i was excited to give this place a try my boyfriend and i went during non peak hours approximately  so the wait was not terrible we waited for approximately  minutes and spent our time trying to solve rubix cube and eating the snacks provided to us the menu and ordering process were simple and straightforward once i tasted the food i was let down the sauces were bland we got chicken and tomato and the prawns were slightly bitter the reason why i give the review three stars is due to the service the wait staff were attentive and the food was brought out quickly all that said i was disappointed by the underwhelming meal and the price was steep for such,Negative
hai-di-lao,i have heard so much about hai di lao so i definitely had to give this a try i tried making a reservation for dinner but it was fully booked thankfully i happen to be part of the vacation ing class of singaporeans who have nothing better to do on a monday at lunchtime than to indulge in some authentic ma la hot pot there was barely any crowd at lunch and we managed to get a table without any wait the pork belly slices were very good they were so good that they managed to con us to order a second serving in which the quality of the meat noticeably dropped the sliced pork was ok but i would recommend going for the pork belly instead the us beef slices were yummy too my only qualm with the meat slices were that they were cut slightly too thick i would have preferred it better if they were just a tad thinner the  pax cost for sauces seemed a little overpriced at first but we soon realised that it included the appetizer peanuts and post meal fruits desserts making the price seem justifiable we didnt know that the drinks were free flow at  pax we stuck to ordering water tea but being kiasu singaporeans would probably have expanded our selection if we knew it wasnt going to cost more the handmade prawn paste was interesting as the paste curled up to look like shrimps after they were cooked for  per serving you can watch a live demonstration of the chef pulling the la mian noodle and here i say that you are paying  to watch a show since i definitely wouldnt pay that money for the very average noodles the mushroom medley was delightful for mushroom lovers the ma la pot is pretty thumb numbing ly spicy you have been warned the bill came up to be about  pax which was kinda expected given all the ratings but still a tad pricey considering that we didnt order much food still i would say that it is one of the better hot pot joints around ps sharing a friend is recipe for the sauce station hoisin sauce korean chilli garlic dash of sesame oil pretty good combination i must say,Positive
hai-di-lao,still quite on the fence about how i feel about haidilao the food was good the mala chili soup was spicy without it being too tongue numbing and i would definitely recommend trying their handmade lamian their services are they definitely go all out to entertain their customers while waiting for a table they provide all sorts of entertainment ladies you can even have a few gel manicure their manicurists are skilled but not to the point of doing intrinsic designs they also give you access to their snack bar free flow of drinks and assorted fruit before you begin eating people with long hair will be offered a hair tie when you order the handmade lamian a guy will perform a sort of dance to pull the noodles the thing that irked me most was the queue even with reservations we waited for over an hour on a weekday night when we saw a free table we asked if we could sit there we were a group of  the hostess said the table was meant for groups of    minutes later she gave the table to a group of  anyway on average you can expect to wait for an hour to  hours during peak period i guess that is why they go all out to entertain their guests still too ridiculously long for me to come back maybe next time i will come back during lunch hour,Positive
hai-di-lao,waited for  hours till my hunger pangs disappeared the service here undoubtedly is impeccable however i do think it is over hyped and priced they recently introduced a takeaway option to host it in the comfort of home but i find the prices laughable a pretty negative review they have an interesting soup base tomato smth soup but the cuts of meat are not exactly worth the price of paying would rather visited the line of steamboat restaurants at bugis,Negative
hai-di-lao,i tried out this place for the first time today and cannot believe it took me this long to do so if not for the long wait i will come here more often we actually did not have to wait long because we had a reservation and got there pretty early but if you are with good company the wait might not be so bad given the free snacks drinks and manicure you can get while waiting this is my new go to spot for hot pot especially with a group the service was amazing and the staff was very attentive to our table and kept the drinks flowing and broth refilled i thought the food was of good quality and they also provide free fruits and desserts i left the place stuffed which rarely happens to me here in singapore oh make sure you get to see the noodle dance,Positive
hai-di-lao,in the beginning god created the heavens and the earth he then created man and then restaurants man began to whine about pathetic service at restaurants especially chinese restaurants so god gave man hai di lao and caused man to stfu well i am sure anyone who complains at hai di lao hot pot needs to see a psychiatrist my mind is completely blown by the extent of service perfection here a chinese restaurant of all places so perfect that even western spots and their pompous matre d are easily put to shame by these down to earth so friendly i would think they would spoon feed me if i would ask servers service their attention to detail is nuts fine fine it is uncommon rare different let me elaborate on some of them everyone gets a cloth apron not the crappy plastic ones you get at spots like boiling crab to keep your clothes clean if you happen to be a messy eater or are experimenting with chopsticks or have a leaking mouth she will even put it on for you if you agree to wear it or you can be like my cousin and i who insisted to have it on our lap instead if you wear glasses you are gifted a microfiber cloth to clean your glasses with before and after your meal or as ocd often as you wish if you have any items out on the table such as phones pocket cameras they will provide ziploc sandwich size bags for you to put them in to keep out the steam and oil unless i am chugging my tea my glass usually gets to half empty when a refill is provided staff continuously checks in at perfect time intervals to ensure that all is well even offering tips on when each ingredient should go in for maximum flavor soup base kept getting refilled without asking hey do not look at me it does not matter what liquid it is i am a freaking camel ask my cousins i treated the hot pot like an oasis staff would sift out the oil froth buildup from the soup on various intervals to keep the soup clean and healthier food my cousin had the half and half soup base one side black chicken broth is immaculate before and after cooking the other side a tomato base if you are a cioppino fan or tomato paste lover like me you will love this base for a hotpot i am so thankful she did not order burn your tongue taste nothing ma la spicy base self served seasoning bar you create your own love elixir to go with whatever is cooking i wo not spend too much time talking about the food because at   average per person as well as a focus on service and perfection the food did not fall short i really enjoyed the quality of the meats and even dipped them for  seconds to eat them on the mid raw side i must admit that i cannot get over the broth i am in love with it and i have never found myself saying that before where i enjoyed the soup base pre cooking and post cooking it was great totally epically awesome oh yeah we did not order the pulled noodle but saw from the other table that it involves a man doing the noodle dance that gets the dough to the right length and consistency before they cut it quite entertaining to see how it never touches him or the floor as he does his advanced rope twirling dance atmosphere other perks you know it is packed but it does not feel like it is the table is spacious and distanced properly to give a somewhat suburban feel that does not make you feel like a sardine you are taken care of from the moment you are in the establishment especially if you did not make a reservation there is a waiting area for children to hang out in watch tv and play various things above all things they also give free manicures w t h mind blownyelp,Positive
hai-di-lao,hai di lao hotpot if my favorite hotpot restaurant ever because of the free snacks the ambiance the servers and everything about hai di lao is fantastic the meat is great the bathrooms are great the noodles are fun to watch and all of the food is good there my only problem with this place is that they do not take reservations and you have to wait around   hours to get a table which is crazy but it is totally worth it,Positive
hai-di-lao,the quality of both the food and service at hai di lao hot pot exceed every other hot pot restaurant i have ever been to with that being said it was also by far the most expensive hot pot experience i have ever had i went out to lunch with a friend and the most memorable part of the meal was probably the hand stretched noodles they were pulled in front of our table and tasted great i would definitely recommend this place but be prepared to spend a pretty penny i spent about   as much at j pot in vivo city for about the same amount of food albeit slightly lower quality food and service,Positive
hai-di-lao,awesome introduction to how hot pot or steam boat is done in asia my previous experience have been in restaurants in the u s and it really cannot compare from the delicious make your own condiment sauce stations to the super good meet and broth itself the experience is nothing short of sensory overload warning though the spicy broth is really spicy i was lucky enough to have gone with local singaporeans so ordering was taken cared of by them service was great food fantastic complete with a dude who randomly comes up and starts dancing while twirling noodles dude was like a rhythmic gymnast other than that expect long waits unless you made a reservation ladies do not worry this location has an in house nail salon that is not a typo to help you pass the time we had a party of  and we ordered a good amount of food and beer all in the bill was roughly s  well worth it,Positive
hai-di-lao,service is definitely a  star experience here food wise i think it is so much better at imperial treasure due to time wasted waiting at the lobby having their plum tea and pop corn i believe it is worth deduction of  stars unless you do not mind waiting  hours for a steamboat,Positive
hai-di-lao,this place is legendary for its long think   hours queues to make it seem better there is a reasonably sized area for waiting outside the restaurant and you can snack on popcorn longans crackers while waiting there is also  manicurists at the entrance where you can get your nails done for free but the wait is even longer than that for the restaurant but we a group of  went at pm on a saturday without a reservation and managed to get our table in min the food was really good we had a half and half szechuan mala numbingly hot and the chicken broth both were flavorful and enjoyable the mala was really really spicy my tongue went numb as i ate whatever we would plonked into the hot pot we all had the good sense to avoid drinking the soup the chicken broth was tasty and we drank bowls of this down ordering is via an ipad app comes in both english and mandarin and is pretty straightforward an average plate of beef probably enough to serve at least  is about  even the cheapest ones were of good quality and well marinated we had the beef chicken and pork all were very good the handmade noodles were hailed as a must try basically you have this noodle master a guy coming up to you and swinging the dough around skillfully as he makes his noodles in front of your table it was very interesting to watch but i am not a big fan of noodles in hot pot so it is more of a once off for noveltys sake for me service was excellent too the servers were polite attentive and we were given ziploc bags to protect our phones microfibre cloth to wipe our glasses with hair ties to tie our hair so that they would not interfere with us eating and bibs to protect our clothes with the  of us were stuffed at the end and it was to our pleasant surprise that the bill was only  after tax per person would definitely come here again when i have the time to,Positive
hai-di-lao,very good steamboat restaurant in heart of clark quay great selection and it was very spicy which we liked staff did not speak english at least the ones who served us but it worked out as we had a chinese speaking person with us order the noodles and watch the noodle dance fascinating very long wait but we made reservation and then went across the way for a drink and waited and they then called us when ready so not too bad but they had kids play area and even a place for manicure while you wait great service and food was very good will go again,Positive
hai-di-lao,tomato soup is out of expectation thought it would be weird but surprisingly it taste pretty good chicken soup tastes bland at first but after a few cooking the soup gets better service is superb too apron and a ziplock bag for the phone is provided too,Negative
hai-di-lao,i would expect much better maybe the hot pot is more common in hong kong the quality is much better than this sgd  per head we have ordered  dishes of beef  portions of veggie  seafood platter  pieces of noodle  tofu and  tofu noodle the soup base is msg intensive the food is standard but with this price the portion should be bigger and the presentation should be better e g the seafood platter comes in a plastic plate and the  pieces of mussel  shrimps and i forgot what else all lump together service the waitresses are keen but i am not used to all the rush in putting the whole plate of raw beef into the hot pot while there are other cooked food in the pot not a good hot pot manner to mix raw and cooked food together the veggie and noodle all got overcooked when the beef is ready mmmm the dessert is also lame disappointed,Negative
hai-di-lao,i love this place for it is sichuan style hotpot i wo not cover the waiting times and what you can do while waiting because every other reviewer has mentioned them special mention is to get the gongfu noodles ask the waitress for them and the chef will come out and perform an acrobatic show using the noodles for you then you get to put it in your hotpot for consumption it is kinda like a gimmick for entertainment purposes but hey at least the noodles are good the service here is legendarily good even in their stores in china yes do not gasp it is true in no other chinese restaurant here in singapore do i find such great customer service from the staff who are friendly accommodating and gives good recommendations for your food our waitress was nice enough to let us know that we have ordered too much and told us that if it was not enough we can always order more later overall i would go back again tips are to go late in the evening around pm or later so that it is easier to get a seat you have been warned,Positive
hai-di-lao,absolutely delicious but not sure if it is worth the wait but seeing that i am a tourist i am glad i got the chance to try it as a local i am sure a friday night without reservations would not be the best time to check it out i waited over  hours but the perks for this include  free snacks popcorn banana chips watermelon slices oranges manicure bar ladies get in line to get your nails done for free  games chinese chess available iphone they will apply a screen protector on your phone for you if you would like incentives if you solve a rubik is cube or fold  origami cranes you get to choose a free plate up to the amount of  woohoo not sure if there are others but these were the ones that i was exposed to the hand stretched noodles done in front of you at the table is pretty amusing our guy kept breaking it so took  times before he was able to drop them into the broth but all good just meant a longer show for us i would say the highlight is definitely the broth get the chicken one i could drink that all night long,Positive
hai-di-lao,not a big fan of hot pot or steam boat but i am very impressed with this one superb soup stock and very fresh ingredients and meat,Positive
hai-di-lao,this place will wow anyone away with exceptional good service however the long waits for your table if you do not have a reservation can really turn off when i first read about this restaurant on a friend is facebook post i could not believe what i read amongst other wonderful service they provide like board games and snacks while you wait free manicures for ladies playroom for kids apron for dining ziplock bags for your devices it was said that they provide a baby cot for the baby to sleep and play next to your table while you dine seriously this is unheard of that a restaurant in singapore that will provide a cot for my baby to sleep in while i dine awesome i gotta check that out for myself a few days later i went with some friends to check out the place and true enough if you make your reservation and indicate that you are bring along a baby a baby cot is prepared next to your table they even have toys in the cot to entertain the baby aside from the service the food is great too love their soup base the ingredients that they use and the varied selection of the sauces the broth is flavorful and delicious and the ingredients for the hot pot are fresh do not forget to order at least an order of their la mien you also get a short performance with a wait staff doing a noodle dance that often diners would enjoy everything is perfect except the price haha it can be pretty pricey as they do not have buffet since then i am sold in going to haidilao for hotpot its an awesome dining experience and we always go home stuffed and happy remember to make your reservation else the wait can be   hours during peak hours from what i remembered for weekdays the last reservation is at  pm and for weekends the last reservation is at pm,Positive
hai-di-lao,really really good food and if you order a specific kind of noodle they will send a guy to stretch it right before your eyes the sauce buffet was also great you can pick your own sauces and mix them if you want it was a friend is birthday and they also gave her a gift in addition to bringing out the cake service was amazing really you get cloth aprons any purses bags you have are also covered with a cloth and if you wear glasses they give you a small cleaning cloth for it you also get a ziploc bag for your phone my friend made a reservation a few weeks in advance but if you do not have a reservation and are willing to wait they have a host of things for you to do while waiting from manicures to board games,Positive
hai-di-lao,an outstanding place even if you are not yet a customer my friend was smart enough to have reserved a dinner two weeks in advance or we would have had to wait hours to get a table but even if you have to wait you can enjoy some delightful perks including snacks and tea board games and even a manicure for the ladies only unfortunately the food is also excellent tasty fun and presented very well the szechuan broth was certainly ma la numb but not spicy enough to prevent you from enjoying it just be cautious of the pool of oil when you remove your food from the pot next i highly recommend ordering a set of noodles a slab of dough will be tossed into strands of deliciousness right in front of your eyes it is truly a sight to behold i would pay money just to see that happen again one of the best parts of the experience is the diy sauce station with around a dozen base ingredients to choose from you will surely be satisfied the sauce station also houses the restaurant is amazing soybean pudding dou hua i alone had  servings of it just delicious and very well textured though i never received a ziplock bag for my camera and electronics i did receive a cute apron and enjoyed wonderful service from the waiters even the notion of ordering your food on an ipad with full descriptions of most items was mind blowing what was crazy was the sight of a crib with a baby sleeping in it that was a first and quite incredible other restaurants need to learn from hdl,Positive
hai-di-lao,excellent friendly service we had a reservation and were seated promptly so we missed the nail salon and other attractions to amuse patrons waiting for a table the food was great wide choice of soup bases and large choice of meats sea food and veggies order the la mien and enjoy the noodle dance very entertaining evening with great food,Positive
hai-di-lao,the girlfriend and i visited here on a lunar new year weekend half expecting not to get a spot we were pleasantly surprised when we were promptly ushered to a spot we were most impressed by its attention to details plastic covers to shield our electronics aprons and a small quilt for clothes and handbags the waitresses were very attentive and patient attending to us at every turn food wise the basic chicken broth was tasty the ma la pot was a little too much for our palate all in all hai di lao was a very pleasant if slightly pricy experience it would be great if the ipads used to place orders could have an english version of the menu to help tourists and those of us who are mandarin challenged,Positive
hai-di-lao,this was a great restaurant a little expensive but the food and service were exceptional the spice was a little extreme for us but they were happy to adjust it would definitely try it again,Positive
hai-di-lao,yummy tasty pricey attentive service pricey but it is worth it because of it is service and quality really one of a kind must try avoid peak periods otherwise the queue is madness,Positive
hai-di-lao,nothing worthwhile to make you queue as its soup is as salty as seawater esp after i added in more plain water i have to apologise that its freshness in food and impeccable service cannot save this expensive restaurant for getting such a rating from me having too much salt is equivalent of consuming a beautifully decorated cake w poisonits bill didnt come cheap for two adults a kid who are totally small eaters close to s  my friend confirmed that she had a meal at the clark quay branch too nothing fascinating toopatronized at,Negative
hai-di-lao,best hotpot in town with good variety of soup and fresh food price is on the high side though,Positive
hai-di-lao,long long long long long wait and guess what it was not worth the wait just the same type of hot pot you can get anywhere in singapore or just go at a time when there are not too many people this was our one and only time waiting for a table in singapore and we have learned our lesson make a reservation which i do not think this place takes or just go somewhere else why do people torture themselves just for plain hot pot,Negative
tong-heng,real good petsthis tiny bakery produces phenomenal egg tarts or as i call them portuguese egg tarts pets but here they are uniquely square shaped they are right up there in quality with golden gate bakery of san francisco chinatown rich sweet creamy egg custard filling in a flaky dainty crust its a luxury indulgence given that two pets will buy you a nice complete lunch maxwell food centre a few blocks away across the street from buddah tooth relic temple museum,Positive
tong-heng,authentic bakery in chinatown food drink the coconut egg tart was something else we have never had one before and this is just one of the many places around singapore to get it a perk is you can get a box full of a dozen pretty easily price only   sgd for one egg tart atmosphere we came in in the middle of the day when it was very hot there was a seating area where you could enjoy your treats that was air conditioned and it was a perfect break from the sweltering heat in chinatown tips they sell a variety of baked goods other than egg tarts,Positive
tong-heng,we visited the chinatown heritage centre the day before where one of the exhibits mentioned tong heng and their famous egg tarts i love egg tarts so i made it a point to check this place out conclusion solid egg tart but nothing special there are no advantages of making the egg tart in a diamond shape versus the regular circular base not worth going out of your way to try,Negative
tong-heng,nice egg tart was not sure i would like it but it was delicious nice clean store and helpful employees,Positive
tong-heng,i decided to go to tong heng for their diamond shaped egg tarts due to their long family history in the business from watching a food bloggers video the egg tarts were alright maybe because i am a fan of the flaky crust i did not enjoy it as much it is definitely not terrible above average but it just did not meet my expectations,Negative
tong-heng,double thumbs up for their egg tarts tong heng is a real timeless institution that has been around for at least  years they are well known among the locals for having the best egg tart in singapore and when they are that famous i just had to check it out for myself the store lies at the heart of chinatown just along south beach road the shop itself is petite in space but interior is very bright and proper they also have quite an arrays of delicacies that are displayed inside the glass cabinet and of course coffee drink to go along with the sweets the diamond shaped egg tart is truly unique the shells have thick layers of crisp pastry almost like it was deep fried and the custard filling is so smooth wobbly and a bliss in each bite each tart cost around   small price to pay for one of a kind sweet indulgence,Positive
tong-heng,it is funny to squeeze in this tiny shop usually to a crowd of grandmas buying boxes or some guy with a video camera zooming in on the little pig pastries the cashiers are really efficient and the space is small but clean and brightly lit with all the pastries nicely displayed i keep bringing friends here and really recommend their egg tarts tong heng mastered the recipe with fresh flaky crust and soft custard filling i actually love the coconut egg tart more than the original as you get more texture and sweetness from the shredded coconut i will always make tong heng a stop when i am in town,Positive
tong-heng,to begin with we ordered the coconut tart and the chicken puff with coffee when we bit into the tart we realised it was the plain egg tart we immediately approached the counter and told them that the order was not right the young guy behind the counter started to rudely tell us off by saying that we ordered the egg one and it was our fault for not pointing to the coconut one i had heard my partner saying very clearly that she wanted the coconut and pointing to it the woman also gave us an attitude anyway i decided to buy the coconut tart even though my partner wanted to leave they should have offered us to pay the difference and i would have given it a higher rating than two stars long story short the egg tart the coconut tart and the chicken puff are all tasty but they know that people will keep coming back no matter how they are treated so they do not care,Negative
tong-heng,i drop by whenever i am at china town the egg tart has always been of the same good standard over the years the egg is smooth and the skin is crispy the only person with the egg tart is that the price keeps going up,Positive
tong-heng,came here in mid morning for some famous rectangular dan ta after a morning of exploring chinatown nearby the cashier lady was an older obasan who was extremely patient and kind with us as we scoured the display window for a avoid the sun snack we decided on dan ta is each their powdered bread which i totally forgot the name the baked goods were not spectacular but that is because we are spoiled with delicious california baked goods and cheap fresh taiwanese bakery bread when we travel their dan ta has a crunchier and thinner not flaky crust and sweeter egg in the center it was pretty good just made differently and just as fresh their powdered bread was not the business we felt like it was just bread with powdered sugar on top nothing special looking around we saw that they also offered other baked sweets as well as more kitchen made orders like soups and porridges it is great to get a dan ta if you are in the ann siang hill chinatown area but it is not some place i would say is a distinguishing part of singaporean local eats,Positive
tong-heng,just get the egg tarts forget about the rest the coffee is terrible but they do warn you it is from a sachet mix the egg tart is usually warm so it is best to eat it right there and then the custard is wobbly soft and the crust is a bit crumbly when you bite into it have it cool and the shape holds better but it also means it is slightly firmer it is sweet but not overly so it does make a good tea time or any time snack it is a nice treat to have once in a while,Positive
tong-heng,yesss their egg tarts were amazing i highly recommend getting the coconut one too which was my favorite the shell looks like it would be hard but it was buttery and soft probably one of the best egg tarts i have had,Positive
tong-heng,excellent quality custard tarts which come in two flavors unique tart custard with coconut and the traditional custard tart the custard perfect and light also tried a couple other items a sesame cookie with red bean paste and another with lotus bean filling all very delicious i am gonna have to run an extra two miles tomorrow morning cause i am gaining weight the staff a very friendly and efficient,Positive
tong-heng,love the omelet kaya toast the toast is super crispy topped with egg and kaya spread on top delicious they sell three different types of kaya coconut egg jam by the jar with the nonya kaya being the most popular they even let you sample before you buy i am definitely taking some home will need to sample one of those egg tarts while i am at it,Positive
tong-heng,service ive seen comments on good service but maybe it was an off day but they were not very welcoming nice food egg tart and moon cake was good atmosphere overall fine price   egg tartdiamond shaped egg tarts was a first i feel like the ratio of crust to egg was different because it is a seemingly pretty popular place it seemed like their egg tarts had a decent turn over so getting fresh warmer ones may be the norm the custard is not too thick and it is silky which is nice i tried the normal one not the coconut the moon cake with lotus paste was also good not overly wow ed by the place if i was in the area and craving egg tarts maybe i would return but at this point i would not go out of my way to do so,Negative
tong-heng,super friendly service some of the best egg tarts in singapore best part the tarts are uniquely diamond shaped so they stand out from the others try to get the ones that are piping hot fresh out of the oven one bite and you will be hooked they are insanely delicious warm flaky crust with the right amount of custard to crust ratio i still prefer their original tarts over the coconut but i must point out that they are made with some big pieces of shredded coconut extra plus i did not get to try their other baked goods items but it looks like they specialize in wedding cookies too,Positive
tong-heng,located near maxwell food centre and in the vicinity of chinatown you find this shop opposite a taoist temple along south bridge road i usually recommend this confectionary shop to my foreign friends as they sell decent egg tarts and other pastries good for our taste bug but bad for our stomach eat the egg tarts warm as you get the best out of this delicious snack the others are average nothing to shout about but it is worth giving them a try i would recommend buying a few and head elsewhere to enjoy it like carolyn the other reviewer had mentioned the coffee is mediocre so if you are nearby maxwell food centre orchinatown remember to head down best is to leave some space for some egg tarts after a meal you will probably feel very satisfied enjoy,Positive
tong-heng,order the egg tarts best egg tarts i have tasted crust is flaky and the inside is warm and custardy there was no line as we got there pretty early,Positive
tong-heng,most of the times i have been here every egg tart i have gotten has been warm from the oven having said that eating it warm and cold has a marked difference eat it cold you wo not like the crust because it becomes hard eat it warm and the crust is crispy three stars because i do not like a crispy crust but the custard is light eggy and not too sweet i still do buy it sometimes yum,Positive
tong-heng,i cannot believe i completely forgot to write a review for tong heng it is been nearly a month since i have had these and i am still dreaming about them i happened to be in the area and stopped by to pick up a couple tarts i am kicking myself for not getting more and char siew pastry puffs for the family and they were definitely pleasantly surprised i did not get a chance to sit down at tong heng is to have them fresh but trust me heat them up a little when you get home and i can bet they are as good as they are fresh if not then i am really missing out the egg tarts are lightly sweet and just egg y enough and the pastry is a little different being crumbly rather than flaky and i love it the char siew pastry puffs are just as good in my opinion sweet and flaky but with the right amount of savory to do the char siew justice so it is whatever you are in the mood for or have them both,Positive
tong-heng,my expectations were high for what i have been told are the best egg tarts ever perhaps that was the problem these bad boys are diamond shaped with a light and wobbly custard i just did not really like the crust it was too buttery and very crumbly which just was not my cup of tea i also like my custard sweeter but again this is probably just down to personal preferences i actually preferred their char siew pastry puffs which was petite but packed with flavour best ever hmm debatable definitely worth a pick up if i am in the area though,Positive
tong-heng,soft filling egg custard in crunchy yet not sticky with natural fragrance tart base most tradisional and delicious egg tart for egg tarts lover have others pastries in the shop as well siu bao needed improvements love the tarts most over,Positive
tong-heng,everybody loves the egg tart at tong heng why cos it is simply awesome and in my humble opinion no other egg tarts in sg can ever be compared to this diamond shaped egg tart many people have come and bought egg tarts here but to enjoy tong heng to the fullest there are some things at tong heng you gotta know  if you are buying egg tarts to go kindly note that boxes will only be used to put your egg tarts if you purchase more than  egg tarts preferably buy in multiples of  so that you can ensure all your egg tarts will be safe in box with comfortable space to keep the egg tarts intact  cant finish the awesome tarts and dont know what to do with them store them in the refrigerator you will be surprised that the cold egg tarts actually taste pretty good too i personally like it very much p if refrigerated egg tarts are not your thing you can still keep them in the fridge but just heat the tarts up slightly and they will still taste marvelous  a well kept secret in tong heng is a dish that only the insiders will know they dont have it on their menu perhaps cos it takes a lot of effort to make it but if you have the time for a good sinful afternoon tea snack you gotta order the tong heng french toast what french toast you ask yes i kid you not their french toast is not the typical ang moh toast soaked and fried in egg only it actually comes slabbed with a layer of delicious kaya too the portion of the french toast is pretty huge so do bring a friend or  to enjoy this delectable treat together dont be selfish ya be warned though that it can be pretty oily and greasy but for a once a blue moon indulgence i am willing to accept all the calories that its worth all this writing is making me salivate thinking about the egg tarts and the french toast gosh time to make a trip down tong heng again soon,Positive
tong-heng,based on what i ordered which was the lotus bread w salted egg i wanted to try something other than what everyone was ordering the bread had very little filling after  bites all the fillings were gone but i still had the bread left so i just tossed it,Negative
tong-heng,very fresh and good egg tarts the custard is not so sweet and still hot as it just come out from the oven this is one of the best egg tarts in singapore,Positive
tong-heng,the diamond shape is cute but it kinda makes it harder to eat or i am just not used to it it is like wobbly and could quite easily just break apart if you do not hold it right the custard is good though but i really was not feeling the crust so if i come again i will prob just not eat the crust,Negative
tong-heng,i am rather particular with my egg tarts call me an egg tart connoisseur if you will golden gate bakery in sf mediocre at best never understood the long lines tai cheong in hk the creme de la creme of egg tarts well worth the long lines tong heng in sg among the best try to get them when they are fresh from the oven egg tart orgasm guaranteed from the crust to the creamy egg filling and perfectly sweet,Positive
tong-heng,the egg tarts are unique not just in shape but also in the way they are made the crust is not the traditional cookie or flaky crust instead it is like a very thin pie crust the custard itself is also lighter than the typical ones you get from hk or other parts of the world kinda like soya beancurd it is a nice change i wish they came piping hot from oven though jonasapproved,Positive
